date,eq_net,eq_gross
2017-05-21,0.9313264810107367,0.9911543434975135
2017-05-22,0.9298740800146306,0.9896110366847479
2017-05-23,0.9292696632215844,0.9889768695165916
2017-05-24,0.930085320461282,0.9898649917655128
2017-05-25,0.933107054810779,0.9930992561891543
2017-05-28,0.9324503063039468,0.9924223666575762
2017-05-30,0.934929319916231,0.9950816290983925
2017-05-31,0.9335270114534275,0.9935941083512682
2017-06-01,0.9361583120897586,0.9964060200766995
2017-06-04,0.9368131112565213,0.9971107321119363
2017-06-05,0.9406519836613331,1.0012179415696745
2017-06-06,0.9394434935822099,0.9999995446731935
2017-06-07,0.9359956977196041,0.9963449559787033
2017-06-08,0.9338676657543645,0.9941172803002194
2017-06-11,0.9295509572205313,0.9934561666431863
2017-06-12,0.9256816124677312,0.9934561666431863
2017-06-13,0.9275230137302849,0.995456004336828
2017-06-14,0.9219338585158297,0.9894601371123861
2017-06-15,0.9207024723175742,0.9900045128696316
2017-06-18,0.9183103849662484,0.9887908307113449
2017-06-19,0.9141418871114501,0.9879689656979038
2017-06-20,0.9141418871114501,0.9879689656979038
2017-06-21,0.9141418871114501,0.9879689656979038
2017-06-22,0.9141418871114501,0.9879689656979038
2017-06-25,0.9141418871114501,0.9879689656979038
2017-06-26,0.9141418871114501,0.9879689656979038
2017-06-27,0.9141418871114501,0.9879689656979038
2017-06-28,0.9141418871114501,0.9879689656979038
2017-06-29,0.9141418871114501,0.9879689656979038
2017-07-02,0.9141418871114501,0.9879689656979038
2017-07-03,0.9141418871114501,0.9879689656979038
2017-07-05,0.9141418871114501,0.9879689656979038
2017-07-06,0.9141418871114501,0.9879689656979038
2017-07-09,0.9141418871114501,0.9879689656979038
2017-07-10,0.9141418871114501,0.9879689656979038
2017-07-11,0.9141418871114501,0.9879689656979038
2017-07-12,0.9141418871114501,0.9879689656979038
2017-07-13,0.9141418871114501,0.9879689656979038
2017-07-16,0.9141418871114501,0.9879689656979038
2017-07-17,0.9141418871114501,0.9879689656979038
2017-07-18,0.9102242712960869,0.9879689656979038
2017-07-19,0.9111168937784206,0.9889620439256168
2017-07-20,0.9136298952654447,0.9917079866803585
2017-07-23,0.9134583442225487,0.9915291583520359
2017-07-24,0.9128384801148274,0.9908819736978783
2017-07-25,0.9120612061123834,0.9900619892920406
2017-07-26,0.9150951811213699,0.9933781786920564
2017-07-27,0.9195733815464354,0.9982697840746421
2017-07-30,0.9189291055119295,0.997685979216607
2017-07-31,0.9204697943200033,0.9993816111777722
2017-08-01,0.9201954731916246,0.9990914787425996
2017-08-02,0.9190893493765449,0.9979163602980491
2017-08-03,0.9163345134260066,0.9949425081598707
2017-08-06,0.9163504109619497,0.9949736944936367
2017-08-07,0.9157334479126394,0.9943314994706665
2017-08-08,0.9190037222058428,0.9996042736361522
2017-08-09,0.9194035954550162,1.0013446566737012
2017-08-10,0.9204118891527359,1.0024569797150817
2017-08-13,0.9194749541695463,1.001453749485723
2017-08-14,0.9166479627506895,0.9983933682116009
2017-08-15,0.9159461815671437,0.9993367104145157
2017-08-16,0.9171928308986917,1.0007040171092985
2017-08-17,0.9170829729391341,1.000586541552457
2017-08-20,0.9161204486806255,1.001326694389712
2017-08-21,0.9145536430333102,0.9996262271909784
2017-08-22,0.915576423726057,1.000752911071219
2017-08-23,0.9147973006489867,0.9999204808979243
2017-08-24,0.9164811141152736,1.0017851235217843
2017-08-27,0.9216291677466117,1.0074184567543665
2017-08-28,0.9224873994234213,1.0085870935590857
2017-08-29,0.9169963479095429,1.0072158205202864
2017-08-30,0.9124916081646194,1.0072158205202864
2017-08-31,0.9146982822665338,1.0096517642414249
2017-09-03,0.9184744564082737,1.0138202257352056
2017-09-05,0.9169519467953187,1.0122068614254682
2017-09-06,0.9197823427917261,1.015342973488114
2017-09-07,0.91999659909233,1.0155959931297367
2017-09-10,0.916117530372599,1.0113392174332958
2017-09-11,0.9152726240388306,1.0104834697831637
2017-09-12,0.9141157481912117,1.0092265011119501
2017-09-13,0.9144266798011388,1.0095846359013692
2017-09-14,0.9133590226665105,1.008431102349126
2017-09-17,0.9052358214219766,1.004247372542842
2017-09-18,0.901188449548421,1.004247372542842
2017-09-19,0.9026288177001802,1.005878112494061
2017-09-20,0.8970153482006231,0.9996317713333687
2017-09-21,0.8974950754408619,1.0004327000551925
2017-09-24,0.9006600911440403,1.003979673055069
2017-09-25,0.8983571128998203,1.0014439306891534
2017-09-26,0.8952411331945654,0.9979706800047363
2017-09-27,0.8921177409603447,0.9981968293640279
2017-09-28,0.8921177409603447,0.9981968293640279
2017-10-01,0.8921177409603447,0.9981968293640279
2017-10-02,0.8921177409603447,0.9981968293640279
2017-10-03,0.8921177409603447,0.9981968293640279
2017-10-04,0.8921177409603447,0.9981968293640279
2017-10-05,0.8921177409603447,0.9981968293640279
2017-10-08,0.8921177409603447,0.9981968293640279
2017-10-09,0.8921177409603447,0.9981968293640279
2017-10-10,0.8921177409603447,0.9981968293640279
2017-10-11,0.8921177409603447,0.9981968293640279
2017-10-12,0.888022714201187,0.9981968293640279
2017-10-15,0.8876159076763698,0.9977396622536552
2017-10-16,0.8833170640691127,0.9929321692241667
2017-10-17,0.882356826695532,0.9919810990769218
2017-10-18,0.8803581235289211,0.9938793183339817
2017-10-19,0.8803581235289211,0.9938793183339817
2017-10-22,0.8803581235289211,0.9938793183339817
2017-10-23,0.8803581235289211,0.9938793183339817
2017-10-24,0.8803581235289211,0.9938793183339817
2017-10-25,0.8803581235289211,0.9938793183339817
2017-10-26,0.8803581235289211,0.9938793183339817
2017-10-29,0.8803581235289211,0.9938793183339817
2017-10-30,0.8803581235289211,0.9938793183339817
2017-10-31,0.8803581235289211,0.9938793183339817
2017-11-01,0.8803581235289211,0.9938793183339817
2017-11-02,0.8803581235289211,0.9938793183339817
2017-11-05,0.8803581235289211,0.9938793183339817
2017-11-06,0.8803581235289211,0.9938793183339817
2017-11-07,0.8803581235289211,0.9938793183339817
2017-11-08,0.8803581235289211,0.9938793183339817
2017-11-09,0.8803581235289211,0.9938793183339817
2017-11-12,0.8803581235289211,0.9938793183339817
2017-11-13,0.8803581235289211,0.9938793183339817
2017-11-14,0.8803581235289211,0.9938793183339817
2017-11-15,0.8803581235289211,0.9938793183339817
2017-11-16,0.8803581235289211,0.9938793183339817
2017-11-19,0.8803581235289211,0.9938793183339817
2017-11-20,0.8803581235289211,0.9938793183339817
2017-11-21,0.8803581235289211,0.9938793183339817
2017-11-22,0.8803581235289211,0.9938793183339817
2017-11-26,0.8803581235289211,0.9938793183339817
2017-11-27,0.8803581235289211,0.9938793183339817
2017-11-28,0.8803581235289211,0.9938793183339817
2017-11-29,0.8803581235289211,0.9938793183339817
2017-11-30,0.8803581235289211,0.9938793183339817
2017-12-03,0.8803581235289211,0.9938793183339817
2017-12-04,0.8803581235289211,0.9938793183339817
2017-12-05,0.8803581235289211,0.9938793183339817
2017-12-06,0.8803581235289211,0.9938793183339817
2017-12-07,0.8803581235289211,0.9938793183339817
2017-12-10,0.8803581235289211,0.9938793183339817
2017-12-11,0.8803581235289211,0.9938793183339817
2017-12-12,0.8803581235289211,0.9938793183339817
2017-12-13,0.8803581235289211,0.9938793183339817
2017-12-14,0.8803581235289211,0.9938793183339817
2017-12-17,0.8803581235289211,0.9938793183339817
2017-12-18,0.8803581235289211,0.9938793183339817
2017-12-19,0.8803581235289211,0.9938793183339817
2017-12-20,0.8803581235289211,0.9938793183339817
2017-12-21,0.8803581235289211,0.9938793183339817
2017-12-25,0.8803581235289211,0.9938793183339817
2017-12-26,0.8803581235289211,0.9938793183339817
2017-12-27,0.8803581235289211,0.9938793183339817
2017-12-28,0.8756659668456579,0.9938793183339817
2018-01-01,0.8774952056604207,0.9960091839726984
2018-01-02,0.8781205366447994,0.9967225099722995
2018-01-03,0.878916066860273,0.9976499777170306
2018-01-04,0.8790856786789802,0.9978650405535547
2018-01-07,0.8785313211912184,0.9972662731840656
2018-01-08,0.8765862439559234,0.9950872707108803
2018-01-09,0.8782413542939627,0.9969670964383059
2018-01-10,0.8791818473833483,0.9980417732772765
2018-01-11,0.8828642365864545,1.002245799251384
2018-01-14,0.8834438634025155,1.0030060301947914
2018-01-16,0.8840171488681882,1.0036850140845037
2018-01-17,0.8804797360737,0.9996982538880113
2018-01-18,0.8821931820976403,1.0017245686656921
2018-01-21,0.8818453732510873,1.0013359874021956
2018-01-22,0.8832013718180254,1.0029073312703483
2018-01-23,0.8890009377413843,1.00950604882983
2018-01-24,0.8906153379495918,1.0117463664872328
2018-01-25,0.8879096146756635,1.0086789097047166
2018-01-28,0.8848980480789289,1.0052719587531098
2018-01-29,0.8848031963611848,1.0051866114760246
2018-01-30,0.8855353402243918,1.0060442121337945
2018-01-31,0.8867201515052405,1.0074117854521325
2018-02-01,0.88398873223615,1.0043231825805168
2018-02-04,0.8793193714997176,1.0040842316853527
2018-02-05,0.8748268505275811,1.0040842316853527
2018-02-06,0.8708916721370199,0.9995703712647238
2018-02-07,0.8719810677567649,1.0009208669616245
2018-02-08,0.8711496345813795,0.9999823312279035
2018-02-11,0.8738459990526425,1.0030980883487863
2018-02-12,0.874865285936539,1.0042872450493723
2018-02-13,0.8818127974104465,1.0122804844834625
2018-02-14,0.8806637834661527,1.011490098229168
2018-02-15,0.8808269549819862,1.0116952238837265
2018-02-18,0.8757056268672375,1.0058333083722857
2018-02-20,0.8757419206615126,1.0060537160342837
2018-02-21,0.8758380612478929,1.0061813666785933
2018-02-22,0.8753641217939939,1.0056549998246467
2018-02-25,0.8729677630999216,1.0062211953192517
2018-02-26,0.8698237569470436,1.0062211953192517
2018-02-27,0.8696602515168316,1.00605155754064
2018-02-28,0.8670619809161387,1.0030654836891206
2018-03-01,0.8677787051425079,1.0075082383458638
2018-03-04,0.8677787051425079,1.0075082383458638
2018-03-05,0.8677787051425079,1.0075082383458638
2018-03-06,0.8650607276958461,1.0075082383458638
2018-03-07,0.8639429737148365,1.0062129693187052
2018-03-08,0.8643756954514256,1.0067275048675965
2018-03-11,0.8637334180523198,1.0059971306929072
2018-03-12,0.8649924183537132,1.007480437957461
2018-03-13,0.8646737737307888,1.007118520806995
2018-03-14,0.8630097614656623,1.0052009592404292
2018-03-15,0.8618053155815162,1.0038018333762007
2018-03-18,0.8596343441189869,1.0052180982837908
2018-03-19,0.8596343441189869,1.0052180982837908
2018-03-20,0.8596343441189869,1.0052180982837908
2018-03-21,0.8596343441189869,1.0052180982837908
2018-03-22,0.8559023108516723,1.0052180982837908
2018-03-25,0.8568773273783183,1.0065845014995758
2018-03-26,0.8543110046942388,1.0035827950990273
2018-03-27,0.8518723529144638,1.0007282724086946
2018-03-28,0.8483467213213824,1.0000946445011445
2018-04-01,0.8483467213213824,1.0000946445011445
2018-04-02,0.8456445889896395,1.0000946445011445
2018-04-03,0.8461794938075077,1.0007291152190092
2018-04-04,0.8439925367531393,0.998159115906518
2018-04-05,0.8444399988487559,0.999887656878042
2018-04-08,0.8448179503435181,1.0003373518193521
2018-04-09,0.8453705742241091,1.0009971368808745
2018-04-10,0.8467527181476326,1.0026376595310151
2018-04-11,0.8439558305336679,1.0005067971280805
2018-04-12,0.8450860840313968,1.0018942712161827
2018-04-15,0.8455910408410549,1.0025033426216166
2018-04-16,0.8453521949889996,1.0022370993956602
2018-04-17,0.8461067591356194,1.0031510198273113
2018-04-18,0.8451615193212644,1.0020461596306276
2018-04-19,0.8430078290853591,0.9995070428096143
2018-04-22,0.8400038553501099,0.9959473916659534
2018-04-23,0.8386728323100657,0.9981900184934643
2018-04-24,0.8386728323100657,0.9981900184934643
2018-04-25,0.8386728323100657,0.9981900184934643
2018-04-26,0.8386728323100657,0.9981900184934643
2018-04-29,0.8386728323100657,0.9981900184934643
2018-04-30,0.8386728323100657,0.9981900184934643
2018-05-01,0.8386728323100657,0.9981900184934643
2018-05-02,0.8386728323100657,0.9981900184934643
2018-05-03,0.8386728323100657,0.9981900184934643
2018-05-06,0.8386728323100657,0.9981900184934643
2018-05-07,0.8386728323100657,0.9981900184934643
2018-05-08,0.8386728323100657,0.9981900184934643
2018-05-09,0.8386728323100657,0.9981900184934643
2018-05-10,0.8386728323100657,0.9981900184934643
2018-05-13,0.8386728323100657,0.9981900184934643
2018-05-14,0.8386728323100657,0.9981900184934643
2018-05-15,0.8386728323100657,0.9981900184934643
2018-05-16,0.8386728323100657,0.9981900184934643
2018-05-17,0.8386728323100657,0.9981900184934643
2018-05-20,0.8386728323100657,0.9981900184934643
2018-05-21,0.8386728323100657,0.9981900184934643
2018-05-22,0.8386728323100657,0.9981900184934643
2018-05-23,0.8386728323100657,0.9981900184934643
2018-05-24,0.8386728323100657,0.9981900184934643
2018-05-27,0.8386728323100657,0.9981900184934643
2018-05-29,0.8386728323100657,0.9981900184934643
2018-05-30,0.8386728323100657,0.9981900184934643
2018-05-31,0.8386728323100657,0.9981900184934643
2018-06-03,0.8386728323100657,0.9981900184934643
2018-06-04,0.8386728323100657,0.9981900184934643
2018-06-05,0.8386728323100657,0.9981900184934643
2018-06-06,0.8386728323100657,0.9981900184934643
2018-06-07,0.8386728323100657,0.9981900184934643
2018-06-10,0.8386728323100657,0.9981900184934643
2018-06-11,0.8386728323100657,0.9981900184934643
2018-06-12,0.8386728323100657,0.9981900184934643
2018-06-13,0.8386728323100657,0.9981900184934643
2018-06-14,0.8386728323100657,0.9981900184934643
2018-06-17,0.8386728323100657,0.9981900184934643
2018-06-18,0.8386728323100657,0.9981900184934643
2018-06-19,0.8386728323100657,0.9981900184934643
2018-06-20,0.8386728323100657,0.9981900184934643
2018-06-21,0.8386728323100657,0.9981900184934643
2018-06-24,0.8386728323100657,0.9981900184934643
2018-06-25,0.8386728323100657,0.9981900184934643
2018-06-26,0.8386728323100657,0.9981900184934643
2018-06-27,0.8386728323100657,0.9981900184934643
2018-06-28,0.8386728323100657,0.9981900184934643
2018-07-01,0.8386728323100657,0.9981900184934643
2018-07-02,0.8386728323100657,0.9981900184934643
2018-07-03,0.8386728323100657,0.9981900184934643
2018-07-05,0.8386728323100657,0.9981900184934643
2018-07-08,0.8386728323100657,0.9981900184934643
2018-07-09,0.8386728323100657,0.9981900184934643
2018-07-10,0.8386728323100657,0.9981900184934643
2018-07-11,0.8386728323100657,0.9981900184934643
2018-07-12,0.8386728323100657,0.9981900184934643
2018-07-15,0.8386728323100657,0.9981900184934643
2018-07-16,0.8386728323100657,0.9981900184934643
2018-07-17,0.8386728323100657,0.9981900184934643
2018-07-18,0.8386728323100657,0.9981900184934643
2018-07-19,0.8386728323100657,0.9981900184934643
2018-07-22,0.8386728323100657,0.9981900184934643
2018-07-23,0.8386728323100657,0.9981900184934643
2018-07-24,0.8386728323100657,0.9981900184934643
2018-07-25,0.8386728323100657,0.9981900184934643
2018-07-26,0.8386728323100657,0.9981900184934643
2018-07-29,0.8386728323100657,0.9981900184934643
2018-07-30,0.8386728323100657,0.9981900184934643
2018-07-31,0.8386728323100657,0.9981900184934643
2018-08-01,0.8386728323100657,0.9981900184934643
2018-08-02,0.8386728323100657,0.9981900184934643
2018-08-05,0.8386728323100657,0.9981900184934643
2018-08-06,0.8386728323100657,0.9981900184934643
2018-08-07,0.8386728323100657,0.9981900184934643
2018-08-08,0.8386728323100657,0.9981900184934643
2018-08-09,0.8386728323100657,0.9981900184934643
2018-08-12,0.8386728323100657,0.9981900184934643
2018-08-13,0.8386728323100657,0.9981900184934643
2018-08-14,0.8386728323100657,0.9981900184934643
2018-08-15,0.8386728323100657,0.9981900184934643
2018-08-16,0.8386728323100657,0.9981900184934643
2018-08-19,0.8386728323100657,0.9981900184934643
2018-08-20,0.8386728323100657,0.9981900184934643
2018-08-21,0.8386728323100657,0.9981900184934643
2018-08-22,0.8386728323100657,0.9981900184934643
2018-08-23,0.8386728323100657,0.9981900184934643
2018-08-26,0.8386728323100657,0.9981900184934643
2018-08-27,0.8386728323100657,0.9981900184934643
2018-08-28,0.8386728323100657,0.9981900184934643
2018-08-29,0.8386728323100657,0.9981900184934643
2018-08-30,0.8386728323100657,0.9981900184934643
2018-09-02,0.8386728323100657,0.9981900184934643
2018-09-04,0.8386728323100657,0.9981900184934643
2018-09-05,0.8386728323100657,0.9981900184934643
2018-09-06,0.8386728323100657,0.9981900184934643
2018-09-09,0.8386728323100657,0.9981900184934643
2018-09-10,0.8386728323100657,0.9981900184934643
2018-09-11,0.8386728323100657,0.9981900184934643
2018-09-12,0.8386728323100657,0.9981900184934643
2018-09-13,0.8386728323100657,0.9981900184934643
2018-09-16,0.8386728323100657,0.9981900184934643
2018-09-17,0.8386728323100657,0.9981900184934643
2018-09-18,0.8386728323100657,0.9981900184934643
2018-09-19,0.8386728323100657,0.9981900184934643
2018-09-20,0.8386728323100657,0.9981900184934643
2018-09-23,0.8386728323100657,0.9981900184934643
2018-09-24,0.8386728323100657,0.9981900184934643
2018-09-25,0.8386728323100657,0.9981900184934643
2018-09-26,0.8386728323100657,0.9981900184934643
2018-09-27,0.8386728323100657,0.9981900184934643
2018-09-30,0.8386728323100657,0.9981900184934643
2018-10-01,0.8386728323100657,0.9981900184934643
2018-10-02,0.8386728323100657,0.9981900184934643
2018-10-03,0.8386728323100657,0.9981900184934643
2018-10-04,0.8386728323100657,0.9981900184934643
2018-10-07,0.8386728323100657,0.9981900184934643
2018-10-08,0.8386728323100657,0.9981900184934643
2018-10-09,0.8386728323100657,0.9981900184934643
2018-10-10,0.8386728323100657,0.9981900184934643
2018-10-11,0.8386728323100657,0.9981900184934643
2018-10-14,0.8364211020640182,0.9981900184934643
2018-10-15,0.8365416522430427,0.9983382427480273
2018-10-16,0.8358815515755166,0.9975660790975158
2018-10-17,0.8363716593193086,0.9981646096913986
2018-10-18,0.8360919847590403,0.9978461765071188
2018-10-21,0.8352726202870329,0.9968856178020233
2018-10-22,0.8377355220123051,0.9998388779607259
2018-10-23,0.8365502019449148,0.9984334764716479
2018-10-24,0.8368061607481689,0.9987489045372305
2018-10-25,0.8374951151735434,0.9995900660101757
2018-10-28,0.835732769718355,0.9975028781632609
2018-10-29,0.8352254379980069,0.9968988862803217
2018-10-30,0.832928288874803,0.9941762081254177
2018-10-31,0.8350968520770125,1.000625077255066
2018-11-01,0.8325968805743383,1.000625077255066
2018-11-04,0.832398374190457,1.0003973535005193
2018-11-05,0.8312200686253657,0.998998746888073
2018-11-06,0.8316941482159076,0.999577601075041
2018-11-07,0.8309443147378242,0.998693711581979
2018-11-08,0.8274545670709388,0.9945150155665449
2018-11-11,0.8233419542396802,0.9931766249956329
2018-11-12,0.8233419542396802,0.9931766249956329
2018-11-13,0.8233419542396802,0.9931766249956329
2018-11-14,0.8233419542396802,0.9931766249956329
2018-11-15,0.8233419542396802,0.9931766249956329
2018-11-18,0.8202851427310407,0.9931766249956329
2018-11-19,0.81937991637952,0.9920995839081408
2018-11-20,0.820889509390687,0.9939422943603585
2018-11-21,0.8197895098253745,0.992615060661565
2018-11-25,0.819593961918043,0.9923909068304592
2018-11-26,0.8174475538388616,0.9898155166184789
2018-11-27,0.8199420464163857,0.9928395435304179
2018-11-28,0.8215747292106762,0.9948280453804399
2018-11-29,0.8205324676804081,0.993570016462948
2018-12-02,0.8237651854205915,0.9974987782735728
2018-12-03,0.8254141882802181,0.9995507661883022
2018-12-04,0.8244972936417321,0.998444567641998
2018-12-05,0.8247151849079525,0.9987244018485102
2018-12-06,0.8268242086728417,1.0013023369462057
2018-12-09,0.8260447257008231,1.000361750196573
2018-12-10,0.8254980420537259,0.9997192136492278
2018-12-11,0.8261726895012438,1.0005594652747845
2018-12-12,0.8254926092411838,0.9997578333698457
2018-12-13,0.8239025234108419,0.9978554603071508
2018-12-16,0.826703811758199,1.001253319924316
2018-12-17,0.827166051938121,1.0018441215686391
2018-12-18,0.8278783147416579,1.002733040866097
2018-12-19,0.8309580052903909,1.0064866195073237
2018-12-20,0.8282158813950505,1.00322064521279
2018-12-23,0.8318148619554101,1.007595997420465
2018-12-25,0.8320584743467047,1.0079688268014635
2018-12-26,0.8339857354298963,1.0103285521206538
2018-12-27,0.8344545794811775,1.010896786986493
2018-12-30,0.8340154008237006,1.0103894934070103
2019-01-01,0.8347044410710606,1.0112504478143556
2019-01-02,0.8332332048752282,1.0146273187457677
2019-01-03,0.8290175863163126,1.0146273187457677
2019-01-06,0.8300659327471483,1.0159166346590867
2019-01-07,0.8290373681876453,1.0146750603091226
2019-01-08,0.83060706075457,1.0166141993941935
2019-01-09,0.8293846996442671,1.0151234502414377
2019-01-10,0.8299354086495966,1.0158119973789301
2019-01-13,0.8304033045233676,1.0164126628146288
2019-01-14,0.8295660634201999,1.0154180308389995
2019-01-15,0.8311044398476113,1.0173266907193366
2019-01-16,0.8306556934226067,1.016784245208338
2019-01-17,0.8277312745122678,1.0132385061327405
2019-01-20,0.8279380226522485,1.0135408468675107
2019-01-22,0.8280873247914771,1.0137591093467344
2019-01-23,0.826770405573146,1.012184405848825
2019-01-24,0.8325465865201891,1.0192713999156247
2019-01-27,0.8336936143753318,1.0212257437634147
2019-01-28,0.8351993802401885,1.0230826631510197
2019-01-29,0.8369432730375216,1.0252262481295777
2019-01-30,0.8395356730406432,1.0284045520716951
2019-01-31,0.838689971028254,1.0273871569874153
2019-02-03,0.8379369656609446,1.0264883183915325
2019-02-04,0.83788920830028,1.0264553427516359
2019-02-05,0.836535010965897,1.02483017732423
2019-02-06,0.8364672411961449,1.0247601907650676
2019-02-07,0.8376857867282326,1.0262891678062873
2019-02-10,0.835700386867947,1.0238729872369159
2019-02-11,0.8363405430459209,1.0246574870864489
2019-02-12,0.836648703122765,1.0250677191697157
2019-02-13,0.8362600785134732,1.02460787161586
2019-02-14,0.8388696122085071,1.027805141022683
2019-02-17,0.8401100984968906,1.0366286705216674
2019-02-19,0.8361008456914448,1.0366286705216674
2019-02-20,0.8313042378735996,1.0307040458315997
2019-02-21,0.8284084588661753,1.0322315291985888
2019-02-24,0.824938893668425,1.0322315291985888
2019-02-25,0.824705165159329,1.0319588087575855
2019-02-26,0.8230502649400834,1.0299132216906148
2019-02-27,0.8218659975322357,1.028434624637388
2019-02-28,0.8179004526454062,1.0234855426948644
2019-03-03,0.8112030636225793,1.0199647438523678
2019-03-04,0.8112030636225793,1.0199647438523678
2019-03-05,0.8112030636225793,1.0199647438523678
2019-03-06,0.8112030636225793,1.0199647438523678
2019-03-07,0.8112030636225793,1.0199647438523678
2019-03-10,0.8112030636225793,1.0199647438523678
2019-03-11,0.8112030636225793,1.0199647438523678
2019-03-12,0.8112030636225793,1.0199647438523678
2019-03-13,0.8078005567741597,1.0199647438523678
2019-03-14,0.809478171112677,1.0221246363608882
2019-03-17,0.8091836356993772,1.0217558271159455
2019-03-18,0.8102183034090807,1.0230846322229727
2019-03-19,0.8091691811679708,1.0217732194926716
2019-03-20,0.8103979564496937,1.023339056835445
2019-03-21,0.8115173283371093,1.0247631958772931
2019-03-24,0.813864348937376,1.0277403363029847
2019-03-25,0.8120904804893698,1.0255111081157782
2019-03-26,0.8110344803396905,1.024179676344645
2019-03-27,0.8075343148681351,1.019774955180282
2019-03-28,0.8044713807111927,1.0207354528002495
2019-03-31,0.8044713807111927,1.0207354528002495
2019-04-01,0.8044713807111927,1.0207354528002495
2019-04-02,0.8044713807111927,1.0207354528002495
2019-04-03,0.8044713807111927,1.0207354528002495
2019-04-04,0.8044713807111927,1.0207354528002495
2019-04-07,0.8044713807111927,1.0207354528002495
2019-04-08,0.8044713807111927,1.0207354528002495
2019-04-09,0.7999444595280143,1.0207354528002495
2019-04-10,0.7945720121638327,1.0138882281451758
2019-04-11,0.7905244764309245,1.014533291375316
2019-04-14,0.7905244764309245,1.014533291375316
2019-04-15,0.7905244764309245,1.014533291375316
2019-04-16,0.7905244764309245,1.014533291375316
2019-04-17,0.7905244764309245,1.014533291375316
2019-04-21,0.7905244764309245,1.014533291375316
2019-04-22,0.7905244764309245,1.014533291375316
2019-04-23,0.7905244764309245,1.014533291375316
2019-04-24,0.7905244764309245,1.014533291375316
2019-04-25,0.7905244764309245,1.014533291375316
2019-04-28,0.7905244764309245,1.014533291375316
2019-04-29,0.7905244764309245,1.014533291375316
2019-04-30,0.7905244764309245,1.014533291375316
2019-05-01,0.7905244764309245,1.014533291375316
2019-05-02,0.7905244764309245,1.014533291375316
2019-05-05,0.7905244764309245,1.014533291375316
2019-05-06,0.7905244764309245,1.014533291375316
2019-05-07,0.7905244764309245,1.014533291375316
2019-05-08,0.7905244764309245,1.014533291375316
2019-05-09,0.7905244764309245,1.014533291375316
2019-05-12,0.7905244764309245,1.014533291375316
2019-05-13,0.786322547862501,1.014533291375316
2019-05-14,0.7866900915183732,1.0150168096597312
2019-05-15,0.7837305998265498,1.0112277911630065
2019-05-16,0.7792928828132835,1.0076764710531745
2019-05-19,0.7780336724672222,1.007935787494529
2019-05-20,0.7780336724672222,1.007935787494529
2019-05-21,0.7780336724672222,1.007935787494529
2019-05-22,0.7780336724672222,1.007935787494529
2019-05-23,0.7780336724672222,1.007935787494529
2019-05-26,0.7780336724672222,1.007935787494529
2019-05-28,0.7780336724672222,1.007935787494529
2019-05-29,0.7780336724672222,1.007935787494529
2019-05-30,0.7780336724672222,1.007935787494529
2019-06-02,0.7746447112351456,1.007935787494529
2019-06-03,0.7747421794983987,1.0081547485979268
2019-06-04,0.7756768953849951,1.009393151732144
2019-06-05,0.7774842530318187,1.0117589512058576
2019-06-06,0.7781753192696024,1.0126583777263949
2019-06-09,0.7747539622707214,1.008225207760878
2019-06-10,0.7750888367744351,1.0087442383247773
2019-06-11,0.7761642882633745,1.010164985162429
2019-06-12,0.7775371884461979,1.0119631681948469
2019-06-13,0.7776951191025746,1.0121749465005767
2019-06-16,0.7773469650246924,1.01174624587247
2019-06-17,0.7789851588108847,1.013902929633368
2019-06-18,0.7785697913216263,1.0133636452524073
2019-06-19,0.7890918427186208,1.027083960712675
2019-06-20,0.7887185277903969,1.0280038184062017
2019-06-23,0.7909995739661612,1.0309886761057223
2019-06-24,0.7910597468991911,1.0310727527476287
2019-06-25,0.7906316929358841,1.030527758014867
2019-06-26,0.7901770211802799,1.02994758279503
2019-06-27,0.7903967440667096,1.0302468287222641
2019-06-30,0.7869966277236788,1.0258293368161489
2019-07-01,0.7896727810062655,1.0293655348495767
2019-07-02,0.7913931117581694,1.0316177424072286
2019-07-03,0.788695104937449,1.028101826442982
2019-07-07,0.7886714790197897,1.0280846348569066
2019-07-08,0.7887254635184965,1.028167882544277
2019-07-09,0.7902955194376955,1.0302280329524816
2019-07-10,0.7895116201694223,1.0292077317198272
2019-07-11,0.7902533481828189,1.0301851918216145
2019-07-14,0.790426043257675,1.0304214442705
2019-07-15,0.7880407575475853,1.029992942067832
2019-07-16,0.7857960327249629,1.029992942067832
2019-07-17,0.7865154772648243,1.0309360550491522
2019-07-18,0.7862959410869319,1.0306614164277306
2019-07-21,0.7863135788929103,1.0307017190951062
2019-07-22,0.7854754856354922,1.0296214954967096
2019-07-23,0.7857766675688527,1.0300296514440819
2019-07-24,0.7842691775287962,1.0280725756274627
2019-07-25,0.7850650795056116,1.0291194627509896
2019-07-28,0.7852458107108995,1.02937162770199
2019-07-29,0.7890641432370482,1.0343985563236173
2019-07-30,0.788245931241499,1.033439487727048
2019-07-31,0.7873351314833833,1.0322615285707915
2019-08-01,0.7916262145695966,1.0379009086077389
2019-08-04,0.7948041223886219,1.0422151534362811
2019-08-05,0.7959544144369192,1.043749589915133
2019-08-06,0.8010917405492874,1.0504948809634393
2019-08-07,0.7994732809075481,1.0485655258925908
2019-08-08,0.7993454877875287,1.0484037052746584
2019-08-11,0.8004276700454953,1.049837000548872
2019-08-12,0.8000221633804491,1.049312617373651
2019-08-13,0.8018162552119473,1.0516798072423994
2019-08-14,0.8022743630302991,1.0522807741856912
